orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
492,AUSTE,4,2/28/1997,5/26/1997,4/29/1997,1,18.2,NULL,"Karen-Kreusel-Gasse 011
96562 Viersen", Viersen,1,"011
96562",Germany
493,KREIN,9,3/1/1997,4/13/1997,3/12/1997,3,71.1,NULL,"Knappeallee 185
94612 Waldmünchen", Waldmünchen,3,"185
94612",Germany
494,HEUSE,5,3/1/1997,5/26/1997,5/4/1997,2,23,NULL,"Maja-Lange-Gasse 6
94712 Eisenhüttenstadt",isenhüttenstadt,4,"6
94712 E",Germany
495,ALBER,2,3/2/1997,5/9/1997,4/2/1997,2,39.3,NULL,"Sandor-Eberth-Allee 87
33410 Freising",Freising,2,"87
33410 ",Germany
496,JOHAN,9,3/3/1997,5/9/1997,4/5/1997,3,95.3,NULL,"Schuchhardtweg 466
50840 Hünfeld", Hünfeld,4,"466
50840",Germany
497,KARZ ,6,3/3/1997,4/27/1997,3/23/1997,2,50.9,NULL,"Rosemannstr. 714
13031 Euskirchen", Euskirchen,3,"714
13031",Germany
498,MENTZ,5,3/4/1997,5/18/1997,4/21/1997,2,32.5,NULL,"Lieselotte-Junitz-Weg 04
58381 Augsburg",Augsburg,4,"04
58381 ",Germany
499,KäST,2,3/5/1997,5/9/1997,4/28/1997,3,56.4,NULL,"Jost-Trubin-Platz 90
69119 Höxter",Höxter,4,"90
69119 ",Germany
500,SCHOL,3,3/5/1997,5/11/1997,4/19/1997,1,18.6,NULL,"Christian-Ditschlerin-Platz 9/0
34869 Stendal", Stendal,2,"9/0
34869",Germany
501,STUMP,4,3/5/1997,5/22/1997,3/8/1997,2,67.4,NULL,"Leonore-Zorbach-Allee 782
20026 Hamburg", Hamburg,2,"782
20026",Germany
502,BAUER,9,3/6/1997,6/5/1997,3/27/1997,3,81.2,NULL,"Fischerstr. 8/5
88848 Werdau", Werdau,2,"8/5
88848",Germany
503,SCHIN,8,3/7/1997,4/11/1997,3/21/1997,1,58.1,NULL,"Eimergasse 3
97795 Stuttgart",tuttgart,3,"3
97795 S",Germany
504,WINKL,2,3/7/1997,6/12/1997,4/13/1997,3,67.2,NULL,"Ramazan-Schuster-Platz 2
82214 Celle",elle,2,"2
82214 C",Germany
505,ROSEM,9,3/8/1997,3/22/1997,3/12/1997,3,98.2,NULL,"Leonie-Klemt-Gasse 1
13420 Rottweil",ottweil,4,"1
13420 R",Germany
506,HEINR,5,3/8/1997,5/27/1997,3/28/1997,1,28.6,NULL,"Wesackstr. 92
78547 Perleberg",Perleberg,2,"92
78547 ",Germany
507,BAUM,5,3/8/1997,5/5/1997,3/31/1997,2,53.5,NULL,"Gierschnerallee 9/7
45448 Pegnitz", Pegnitz,3,"9/7
45448",Germany
508,ZIRME,7,3/9/1997,5/13/1997,4/4/1997,2,68.1,NULL,"Wagenknechtgasse 98
06736 Germersheim",Germersheim,2,"98
06736 ",Germany
509,ROSEN,2,3/9/1997,4/3/1997,3/19/1997,1,24.5,NULL,"Hörlegasse 1
37491 Oberviechtach",berviechtach,2,"1
37491 O",Germany
510,BECKE,9,3/11/1997,4/13/1997,3/29/1997,1,78.3,NULL,"Birger-Schönland-Ring 5/8
69219 Senftenberg", Senftenberg,1,"5/8
69219",Germany
511,HöFI,7,3/12/1997,4/10/1997,3/24/1997,3,39.4,NULL,"Knappeweg 9/8
99974 Lippstadt", Lippstadt,4,"9/8
99974",Germany
512,HARTM,2,3/12/1997,5/13/1997,4/7/1997,1,90.3,NULL,"Briemerstr. 701
09141 Fallingbostel", Fallingbostel,2,"701
09141",Germany
513,SCHUL,6,3/12/1997,5/27/1997,3/12/1997,1,95.5,NULL,"Gerhard-Hellwig-Ring 985
05687 Helmstedt", Helmstedt,4,"985
05687",Germany
514,TäSC,2,3/14/1997,4/23/1997,3/26/1997,2,77.7,NULL,"Beckmannstr. 0/0
13322 Neustrelitz", Neustrelitz,1,"0/0
13322",Germany
515,OTTO ,8,3/15/1997,5/25/1997,3/19/1997,3,83.9,NULL,"Drubinstraße 2/2
46795 Chemnitz", Chemnitz,2,"2/2
46795",Germany
516,KITZM,7,3/18/1997,4/1/1997,3/19/1997,3,21,NULL,"Naserplatz 8
87454 Freudenstadt",reudenstadt,4,"8
87454 F",Germany
517,SPEER,5,3/19/1997,4/12/1997,3/21/1997,3,14.7,NULL,"Kreuselgasse 9
68897 Merseburg",erseburg,4,"9
68897 M",Germany
518,TRöS,7,3/19/1997,5/6/1997,4/17/1997,1,94.1,NULL,"Gabriele-Rudolph-Platz 1/5
50734 Artern", Artern,2,"1/5
50734",Germany
519,HEß ,2,3/20/1997,4/16/1997,3/21/1997,1,52.3,NULL,"Schombergasse 6/0
60594 Kelheim", Kelheim,2,"6/0
60594",Germany
520,SCHAA,8,3/20/1997,5/23/1997,4/28/1997,2,79.2,NULL,"Hövelstraße 1
66200 Ludwigsburg",udwigsburg,1,"1
66200 L",Germany
521,HENSC,7,3/21/1997,4/29/1997,3/21/1997,1,49.1,NULL,"Fischerstr. 8/5
88848 Werdau", Werdau,1,"8/5
88848",Germany
522,HEINR,1,3/22/1997,5/10/1997,4/28/1997,1,35.7,NULL,"Mühleweg 7
98012 Saarlouis",aarlouis,3,"7
98012 S",Germany
523,WESAC,8,3/22/1997,5/13/1997,3/23/1997,1,70.8,NULL,"Cemal-Scheuermann-Weg 5
66982 Dessau",essau,4,"5
66982 D",Germany
524,JACOB,9,3/23/1997,5/13/1997,4/3/1997,3,51.7,NULL,"Hörlestraße 34
51159 Soltau",Soltau,4,"34
51159 ",Germany
525,ZORBA,6,3/23/1997,5/15/1997,4/30/1997,3,26.9,NULL,"Kitzmannring 17
90326 Dieburg",Dieburg,1,"17
90326 ",Germany
526,FREUD,2,3/24/1997,6/4/1997,4/4/1997,1,18,NULL,"Bohlanderstr. 8
62701 Backnang",acknang,2,"8
62701 B",Germany
527,GUMPR,7,3/25/1997,6/14/1997,4/15/1997,1,72.6,NULL,"Salzplatz 507
30349 Fürstenfeldbruck", Fürstenfeldbruck,2,"507
30349",Germany
528,FLIEG,8,3/25/1997,4/15/1997,4/1/1997,1,82.1,NULL,"Krokerplatz 545
83219 Schongau", Schongau,4,"545
83219",Germany
529,RöHR,6,3/25/1997,6/30/1997,6/8/1997,2,19.6,NULL,"Lindnergasse 182
44826 Deggendorf", Deggendorf,3,"182
44826",Germany
530,BECKE,4,3/26/1997,5/23/1997,3/31/1997,3,44.3,NULL,"Naserweg 7
94226 Lobenstein",obenstein,1,"7
94226 L",Germany
531,CICHO,7,3/26/1997,7/4/1997,5/21/1997,3,37.6,NULL,"Eileen-Käster-Straße 5/5
11295 Wolfratshausen", Wolfratshausen,4,"5/5
11295",Germany
532,SCHWI,2,3/26/1997,6/16/1997,4/15/1997,3,12.3,NULL,"Holtallee 58
01930 Hainichen",Hainichen,2,"58
01930 ",Germany
533,FRANK,5,3/27/1997,6/23/1997,4/23/1997,3,55.2,NULL,"Wolf-Rüdiger-Rogge-Platz 409
40213 Perleberg", Perleberg,4,"409
40213",Germany
534,KARZ ,9,3/27/1997,6/13/1997,5/15/1997,1,72.2,NULL,"Nadja-Schinke-Straße 315
58331 Heiligenstadt", Heiligenstadt,3,"315
58331",Germany
535,GUMPR,1,3/28/1997,6/5/1997,4/2/1997,3,99.6,NULL,"Loosgasse 785
13281 Strausberg", Strausberg,3,"785
13281",Germany
536,RITTE,2,3/28/1997,6/5/1997,4/8/1997,1,2.5,NULL,"Rolf-Rosemann-Platz 8/7
48762 Parchim", Parchim,3,"8/7
48762",Germany
537,LüBS,3,3/29/1997,5/16/1997,5/1/1997,3,16.2,NULL,"Meik-Grein Groth-Ring 2/0
59593 Kronach"," 2/0
59593 Kronach",2,Groth-Ring,Germany
538,SCHLE,7,3/29/1997,6/21/1997,4/21/1997,2,17.9,NULL,"Jürgen-Staude-Allee 1
85413 Cottbus",ottbus,4,"1
85413 C",Germany
539,DöRR,1,3/29/1997,4/29/1997,4/1/1997,2,24,NULL,"Jacobi Jäckelweg 78
83078 Freising"," 78
83078 Freising",4,Jäckelweg,Germany
540,WäHN,9,3/30/1997,4/22/1997,4/8/1997,2,19.3,NULL,"Drubstr. 07
48645 Bitterfeld",Bitterfeld,3,"07
48645 ",Germany
541,FISCH,4,3/30/1997,6/9/1997,5/10/1997,3,66.5,NULL,"Gierschnerallee 9/7
45448 Pegnitz", Pegnitz,4,"9/7
45448",Germany
542,BARTH,6,4/1/1997,6/15/1997,5/9/1997,1,94.5,NULL,"Rotraut-Bolander-Ring 6
20847 Badalzungen",adalzungen,2,"6
20847 B",Germany
543,WEIß,7,4/2/1997,6/26/1997,6/12/1997,2,22.1,NULL,"Briemerstr. 701
09141 Fallingbostel", Fallingbostel,2,"701
09141",Germany
544,GIEß,2,4/2/1997,6/25/1997,4/9/1997,1,5.5,NULL,"Pavel-Weinhold-Allee 11
70395 Pritzwalk",Pritzwalk,2,"11
70395 ",Germany
545,HESER,4,4/2/1997,4/18/1997,4/8/1997,3,80.4,NULL,"Olena-Schäfer-Weg 7/6
10323 Werdau", Werdau,4,"7/6
10323",Germany
546,LIEBE,2,4/7/1997,6/10/1997,4/22/1997,2,69,NULL,"Reza-Neureuther-Straße 224
41022 Göttingen", Göttingen,3,"224
41022",Germany
547,SORGA,7,4/9/1997,5/24/1997,4/22/1997,2,53.5,NULL,"Gerhard-Hellwig-Ring 985
05687 Helmstedt", Helmstedt,2,"985
05687",Germany
548,HOFMA,2,4/9/1997,7/10/1997,4/30/1997,3,17.7,NULL,"Freia-Geisler-Weg 7
90569 Vechta",echta,4,"7
90569 V",Germany
549,ZIMME,1,4/10/1997,5/17/1997,5/2/1997,2,54.1,NULL,"Silvana-Wagenknecht-Straße 2
92679 Stade",tade,3,"2
92679 S",Germany
550,PRUSC,4,4/10/1997,6/13/1997,5/12/1997,3,46,NULL,"Nelly-Warmer-Gasse 507
03770 Wesel", Wesel,1,"507
03770",Germany
551,HäRI,7,4/11/1997,6/16/1997,4/24/1997,3,33.2,NULL,"Kreuselgasse 9
68897 Merseburg",erseburg,4,"9
68897 M",Germany
552,CICHO,9,4/11/1997,4/29/1997,4/11/1997,3,43.9,NULL,"Jonathan-Girschner-Allee 5/5
86440 Schwandorf", Schwandorf,3,"5/5
86440",Germany
553,STEIN,7,4/12/1997,6/2/1997,4/16/1997,3,92.6,NULL,"Weißstr. 24
13500 Uelzen",Uelzen,4,"24
13500 ",Germany
554,HENCK,3,4/12/1997,7/13/1997,7/1/1997,3,12.5,NULL,"Pavel-Weinhold-Allee 11
70395 Pritzwalk",Pritzwalk,4,"11
70395 ",Germany
555,FöRS,8,4/12/1997,6/13/1997,5/23/1997,1,15,NULL,"Ramazan-Schuster-Platz 2
82214 Celle",elle,2,"2
82214 C",Germany
556,FRöH,3,4/15/1997,7/23/1997,6/17/1997,1,23.9,NULL,"Bohlanderallee 2/9
85077 Gunzenhausen", Gunzenhausen,1,"2/9
85077",Germany
557,HEUSE,2,4/16/1997,6/15/1997,4/24/1997,3,29.1,NULL,"Josephine-Jäntsch-Platz 6/9
53167 Erkelenz", Erkelenz,3,"6/9
53167",Germany
558,JUNK,5,4/16/1997,6/13/1997,5/5/1997,1,99.1,NULL,"Reisingallee 62
78550 Calau",Calau,3,"62
78550 ",Germany
559,LöWE,7,4/17/1997,5/6/1997,4/24/1997,3,3.2,NULL,"Butteweg 6
48836 Bad Brückenau",ad Brückenau,2,"6
48836 B",Germany
560,KLAPP,1,4/17/1997,7/24/1997,4/29/1997,2,92,NULL,"Justina-Dussen van-Weg 5
63701 Stendal","
63701 Stendal",1,"van-Weg 5",Germany
561,KENSY,6,4/18/1997,5/6/1997,4/20/1997,2,83.4,NULL,"Naserplatz 8
87454 Freudenstadt",reudenstadt,4,"8
87454 F",Germany
562,ODERW,5,4/18/1997,6/19/1997,5/6/1997,2,61.6,NULL,"Jesselweg 2/2
45906 Olpe", Olpe,1,"2/2
45906",Germany
563,HERIN,2,4/20/1997,5/9/1997,4/25/1997,1,55.6,NULL,"Ilona-Walter-Straße 592
83192 Cuxhaven", Cuxhaven,3,"592
83192",Germany
564,SCHUL,7,4/21/1997,7/6/1997,5/4/1997,1,88.4,NULL,"Ernstplatz 453
17042 Erkelenz", Erkelenz,3,"453
17042",Germany
565,BäHR,2,4/21/1997,6/10/1997,5/10/1997,3,50.2,NULL,"Vollbrechtplatz 8
13764 Schwerin",chwerin,3,"8
13764 S",Germany
566,GRöT,5,4/22/1997,5/31/1997,5/11/1997,3,84.6,NULL,"Jiri-Becker-Ring 43
31344 Bad Kreuznach",Bad Kreuznach,3,"43
31344 ",Germany
567,MARTI,1,4/22/1997,6/17/1997,5/7/1997,3,88.1,NULL,"Gertrude-Kramer-Weg 9/8
25685 Mallersdorf", Mallersdorf,3,"9/8
25685",Germany
568,WESAC,8,4/22/1997,6/22/1997,5/5/1997,2,4.5,NULL,"Sylwia-Margraf-Straße 1/3
87860 Holzminden", Holzminden,4,"1/3
87860",Germany
569,FAUST,5,4/23/1997,7/24/1997,7/8/1997,3,55.5,NULL,"Vogtring 7
37523 Rockenhausen",ockenhausen,4,"7
37523 R",Germany
570,FISCH,1,4/23/1997,6/18/1997,5/20/1997,1,83.4,NULL,"Jesselweg 2/2
45906 Olpe", Olpe,2,"2/2
45906",Germany
571,ROHT,5,4/25/1997,6/6/1997,5/23/1997,1,22.9,NULL,"Zirmeplatz 3/7
37704 Bützow", Bützow,4,"3/7
37704",Germany
572,GUDE ,5,4/25/1997,8/2/1997,6/2/1997,2,24.7,NULL,"Rosenowallee 546
26613 Brand", Brand,1,"546
26613",Germany
573,JUNCK,6,4/26/1997,5/24/1997,5/7/1997,2,32.9,NULL,"Winklerplatz 3/9
51866 Aschaffenburg", Aschaffenburg,3,"3/9
51866",Germany
574,BAUER,1,4/26/1997,7/31/1997,6/8/1997,2,48.6,NULL,"Schmidtweg 2
46261 Freital",reital,3,"2
46261 F",Germany
575,SCHIN,1,4/28/1997,6/8/1997,5/14/1997,3,46.5,NULL,"Jürgen-Staude-Allee 1
85413 Cottbus",ottbus,2,"1
85413 C",Germany
576,HENSC,4,4/29/1997,7/27/1997,6/3/1997,3,85.6,NULL,"Süleyman-Köster-Weg 7
64507 Wolfenbüttel",olfenbüttel,4,"7
64507 W",Germany
577,REICH,5,5/1/1997,8/7/1997,5/26/1997,3,12,NULL,"Dan-Weinhold-Straße 887
17347 Mellrichstadt", Mellrichstadt,1,"887
17347",Germany
578,GUDE ,5,5/1/1997,7/9/1997,5/1/1997,1,96.3,NULL,"Udo-Eckbauer-Platz 885
14501 Fulda", Fulda,3,"885
14501",Germany
579,SCHOL,7,5/2/1997,7/27/1997,6/20/1997,2,32.2,NULL,"Eberhardtweg 255
04038 Reutlingen", Reutlingen,1,"255
04038",Germany
580,KITZM,1,5/3/1997,6/24/1997,6/5/1997,3,53.1,NULL,"Roswita-Wernecke-Weg 85
16452 Torgau",Torgau,3,"85
16452 ",Germany
581,LANGE,1,5/3/1997,6/29/1997,6/10/1997,2,22.5,NULL,"Karen-Kreusel-Gasse 011
96562 Viersen", Viersen,4,"011
96562",Germany
582,SCHWI,2,5/3/1997,5/31/1997,5/7/1997,1,30.9,NULL,"Mülichenstraße 995
87953 Wolfenbüttel", Wolfenbüttel,3,"995
87953",Germany
583,GERTZ,5,5/4/1997,5/30/1997,5/12/1997,1,54.4,NULL,"Inna-Vollbrecht-Allee 6/0
63062 Wurzen", Wurzen,1,"6/0
63062",Germany
584,REINH,7,5/7/1997,6/26/1997,5/13/1997,3,50.3,NULL,"Leonie-Klemt-Gasse 1
13420 Rottweil",ottweil,2,"1
13420 R",Germany
585,STRIE,3,5/8/1997,6/12/1997,5/22/1997,3,63.5,NULL,"Mathilde-Junitz-Ring 5/2
62020 Luckenwalde", Luckenwalde,2,"5/2
62020",Germany
586,HOFMA,4,5/9/1997,8/3/1997,7/20/1997,1,93.9,NULL,"Francesco-Roskoth-Straße 1/7
72386 Quedlinburg", Quedlinburg,2,"1/7
72386",Germany
587,HENSC,3,5/11/1997,6/2/1997,5/22/1997,3,45.5,NULL,"Barthweg 5
57957 Bersenbrück",ersenbrück,3,"5
57957 B",Germany
588,GORLI,5,5/12/1997,5/30/1997,5/18/1997,2,65.3,NULL,"Blochallee 3/4
79432 Stuttgart", Stuttgart,1,"3/4
79432",Germany
589,THANE,9,5/12/1997,7/5/1997,6/17/1997,2,94.3,NULL,"Junckstr. 4
67570 Nürtingen",ürtingen,2,"4
67570 N",Germany
590,OTTO,1,5/12/1997,7/9/1997,6/10/1997,2,54.7,NULL,"Svenja-Ernst-Platz 684
42681 Ingolstadt", Ingolstadt,4,"684
42681",Germany
591,LORCH,2,5/12/1997,5/31/1997,5/13/1997,3,18.3,NULL,"Langering 9/1
59895 Eisenach", Eisenach,3,"9/1
59895",Germany
592,HEUSE,4,5/13/1997,5/25/1997,5/15/1997,3,89.2,NULL,"Möchlichenplatz 9/0
60458 Jüterbog", Jüterbog,4,"9/0
60458",Germany
593,WIELO,6,5/13/1997,7/6/1997,5/17/1997,2,35.3,NULL,"Kochstraße 0
97773 Neunburg vorm Wald",eunburg vorm Wald,4,"0
97773 N",Germany
594,MENTZ,7,5/13/1997,6/10/1997,5/18/1997,3,28,NULL,"Martina-Hamann-Straße 667
17837 Freudenstadt", Freudenstadt,2,"667
17837",Germany
595,ROSEM,8,5/14/1997,6/6/1997,5/20/1997,3,76.9,NULL,"Hamannweg 0
48059 Sonneberg",onneberg,2,"0
48059 S",Germany
596,BOLNB,4,5/14/1997,6/2/1997,5/20/1997,1,99.5,NULL,"Hanife-Schuster-Allee 45
89867 Strausberg",Strausberg,1,"45
89867 ",Germany
597,CARST,5,5/15/1997,7/23/1997,7/13/1997,1,68.5,NULL,"Milena-Nohlmans-Allee 06
20613 Bernburg",Bernburg,2,"06
20613 ",Germany
598,LOSEK,6,5/15/1997,8/14/1997,5/31/1997,2,45,NULL,"Milos-Linke-Platz 2/4
92841 Riesa", Riesa,2,"2/4
92841",Germany
599,HöVE,3,5/15/1997,6/9/1997,5/27/1997,1,81.8,NULL,"Schäfergasse 5/1
84401 Teterow", Teterow,3,"5/1
84401",Germany
600,SCHAC,8,5/16/1997,8/4/1997,5/16/1997,3,31.9,NULL,"Wiltrud-Kobelt-Platz 8/8
65103 Norden", Norden,4,"8/8
65103",Germany
601,JOPIC,9,5/16/1997,8/12/1997,6/2/1997,3,76.8,NULL,"Hövelstraße 1
66200 Ludwigsburg",udwigsburg,4,"1
66200 L",Germany
602,HöFI,6,5/16/1997,8/6/1997,6/4/1997,3,2.6,NULL,"Knappeallee 185
94612 Waldmünchen", Waldmünchen,3,"185
94612",Germany
603,HERIN,3,5/16/1997,6/12/1997,5/22/1997,2,54.3,NULL,"Michaela-Schüler-Ring 83
89721 Kehl",Kehl,1,"83
89721 ",Germany
604,WEITZ,2,5/16/1997,8/17/1997,7/10/1997,2,49.9,NULL,"Adrian-Hiller-Straße 4/0
25180 Kehl", Kehl,1,"4/0
25180",Germany
605,KNAPP,9,5/18/1997,7/4/1997,6/19/1997,1,15.7,NULL,"Roswita-Wernecke-Weg 85
16452 Torgau",Torgau,1,"85
16452 ",Germany
606,BAUM,2,5/19/1997,7/18/1997,6/8/1997,2,69.3,NULL,"Knappeallee 185
94612 Waldmünchen", Waldmünchen,2,"185
94612",Germany
607,HEIDR,2,5/19/1997,8/15/1997,6/7/1997,1,6.8,NULL,"Kochplatz 4/4
43815 Uelzen", Uelzen,2,"4/4
43815",Germany
608,BUCHH,8,5/23/1997,8/13/1997,6/5/1997,1,32.1,NULL,"Butteweg 6
48836 Bad Brückenau",ad Brückenau,1,"6
48836 B",Germany
609,SPEER,9,5/25/1997,8/26/1997,6/25/1997,2,73.8,NULL,"Christian-Ditschlerin-Platz 9/0
34869 Stendal", Stendal,3,"9/0
34869",Germany
610,NIEME,6,5/26/1997,7/5/1997,6/20/1997,1,67.7,NULL,"Patberggasse 3
50164 Gelnhausen",elnhausen,1,"3
50164 G",Germany
611,ROHT,4,5/26/1997,7/29/1997,6/15/1997,2,42.7,NULL,"Zenta-Loos-Straße 23
28758 Reutlingen",Reutlingen,1,"23
28758 ",Germany
612,STOLL,2,5/27/1997,6/20/1997,6/6/1997,1,67.7,NULL,"Mary-Kreusel-Straße 1/6
18028 Altötting", Altötting,2,"1/6
18028",Germany
613,HüBE,7,5/27/1997,6/23/1997,6/4/1997,2,19,NULL,"Eileen-Käster-Straße 5/5
11295 Wolfratshausen", Wolfratshausen,1,"5/5
11295",Germany
614,SCHAC,6,5/27/1997,6/28/1997,6/7/1997,1,63.1,NULL,"Sandor-Eberth-Allee 87
33410 Freising",Freising,4,"87
33410 ",Germany
615,EHLER,2,5/29/1997,7/20/1997,6/25/1997,3,1.1,NULL,"Helga-Höfig-Allee 1/7
83296 Ansbach", Ansbach,3,"1/7
83296",Germany
616,FECHN,1,5/29/1997,8/9/1997,6/8/1997,2,81.7,NULL,"Maja-Lange-Gasse 6
94712 Eisenhüttenstadt",isenhüttenstadt,3,"6
94712 E",Germany
617,KEUDE,9,5/29/1997,6/18/1997,6/3/1997,1,71.5,NULL,"Valerij-Heinrich-Platz 1
32225 Melsungen",elsungen,1,"1
32225 M",Germany
618,SCHLE,1,5/31/1997,8/8/1997,6/25/1997,2,28,NULL,"Krauseallee 5
92745 Nürtingen",ürtingen,3,"5
92745 N",Germany
619,FREUD,1,6/1/1997,8/23/1997,7/8/1997,1,54.3,NULL,"Junitzgasse 220
84359 Freudenstadt", Freudenstadt,4,"220
84359",Germany
620,HENSC,1,6/2/1997,8/20/1997,7/29/1997,3,65.2,NULL,"Ante-Rohleder-Gasse 74
69440 Soltau",Soltau,4,"74
69440 ",Germany
621,WAGEN,2,6/3/1997,8/7/1997,7/9/1997,1,36.9,NULL,"Wagenknechtgasse 98
06736 Germersheim",Germersheim,2,"98
06736 ",Germany
622,NASER,7,6/3/1997,6/30/1997,6/17/1997,1,55.3,NULL,"Bachmannring 8
98747 Flöha",löha,2,"8
98747 F",Germany
623,GUMPR,2,6/4/1997,6/28/1997,6/15/1997,1,30.7,NULL,"Kunigunde-Köhler-Weg 3/6
00456 Uffenheim", Uffenheim,1,"3/6
00456",Germany
624,WOHLG,7,6/5/1997,9/7/1997,8/17/1997,3,35.5,NULL,"Andreas-Nette-Platz 935
73001 Eilenburg", Eilenburg,3,"935
73001",Germany
625,WEIME,5,6/11/1997,8/21/1997,8/7/1997,2,20.5,NULL,"Simon-Rädel-Allee 389
42769 Vechta", Vechta,2,"389
42769",Germany
626,KITZM,6,6/12/1997,9/7/1997,8/12/1997,3,95.3,NULL,"Domenico-Junk-Allee 534
56453 Werdau", Werdau,1,"534
56453",Germany
627,KITZM,5,6/12/1997,8/4/1997,6/20/1997,1,87.2,NULL,"Almuth-Scholtz-Gasse 2/5
53967 Schweinfurt", Schweinfurt,2,"2/5
53967",Germany
628,WULF ,2,6/13/1997,9/15/1997,8/5/1997,3,42.5,NULL,"Röhrdanzstraße 5
55309 Pasewalk",asewalk,2,"5
55309 P",Germany
629,LANGE,2,6/13/1997,7/5/1997,6/14/1997,2,35.3,NULL,"Cemil-Carsten-Platz 27
43327 Passau",Passau,1,"27
43327 ",Germany
630,HöRL,1,6/13/1997,8/4/1997,7/9/1997,1,74.5,NULL,"Gretl-Pieper-Platz 726
07541 Fallingbostel", Fallingbostel,2,"726
07541",Germany
631,JUNCK,1,6/13/1997,7/24/1997,7/2/1997,3,11.3,NULL,"Svenja-Ernst-Platz 684
42681 Ingolstadt", Ingolstadt,2,"684
42681",Germany
632,SCHLE,1,6/14/1997,8/30/1997,8/19/1997,3,42.5,NULL,"Schuchhardtweg 466
50840 Hünfeld", Hünfeld,2,"466
50840",Germany
633,WEIME,4,6/15/1997,8/8/1997,7/24/1997,3,70.3,NULL,"Rosemannstr. 304
11229 Coburg", Coburg,3,"304
11229",Germany
634,BUCHH,6,6/15/1997,7/15/1997,6/20/1997,2,42.1,NULL,"Günter-Werner-Gasse 4/3
65722 Ebersberg", Ebersberg,2,"4/3
65722",Germany
635,DIETZ,9,6/15/1997,7/21/1997,6/24/1997,3,91.5,NULL,"Pavel-Weinhold-Allee 11
70395 Pritzwalk",Pritzwalk,2,"11
70395 ",Germany
636,ROHT,4,6/15/1997,9/8/1997,8/11/1997,3,43.7,NULL,"Francesco-Roskoth-Straße 1/7
72386 Quedlinburg", Quedlinburg,4,"1/7
72386",Germany
637,HENCK,3,6/15/1997,8/5/1997,7/13/1997,3,6.4,NULL,"Vincent-Ernst-Weg 19
51097 Neuss",Neuss,1,"19
51097 ",Germany
638,MäLZ,5,6/15/1997,7/22/1997,6/21/1997,3,30.8,NULL,"Bohlanderstr. 8
62701 Backnang",acknang,4,"8
62701 B",Germany
639,Süß,3,6/15/1997,8/14/1997,7/26/1997,2,54.2,NULL,"Römerring 252
95191 Griesbach Rottal", Griesbach Rottal,1,"252
95191",Germany
640,LADEC,4,6/17/1997,7/24/1997,6/17/1997,1,40.7,NULL,"Milena-Nohlmans-Allee 06
20613 Bernburg",Bernburg,1,"06
20613 ",Germany
641,TEXTO,2,6/18/1997,7/7/1997,6/21/1997,2,26.7,NULL,"Dietzstraße 24
40598 Herzberg",Herzberg,3,"24
40598 ",Germany
642,BäHR,4,6/19/1997,8/25/1997,7/12/1997,2,96.1,NULL,"Ilona-Walter-Straße 592
83192 Cuxhaven", Cuxhaven,3,"592
83192",Germany
643,DITSC,9,6/20/1997,7/19/1997,7/1/1997,3,37.8,NULL,"Marika-Gierschner-Allee 5/5
46821 Ebern", Ebern,3,"5/5
46821",Germany
644,VOGT ,5,6/20/1997,8/8/1997,6/21/1997,2,77.5,NULL,"Ingetraut-Bien-Ring 03
07828 Paderborn",Paderborn,4,"03
07828 ",Germany
645,HERTR,1,6/22/1997,7/31/1997,7/8/1997,2,19.8,NULL,"Ditmar-Fröhlich-Platz 15
06805 Helmstedt",Helmstedt,4,"15
06805 ",Germany
646,KUSCH,8,6/22/1997,8/13/1997,7/12/1997,2,3.2,NULL,"Horniggasse 7/5
99665 Fürstenwalde", Fürstenwalde,2,"7/5
99665",Germany
647,PäRT,1,6/23/1997,8/2/1997,7/13/1997,3,28,NULL,"Kunigunde-Köhler-Weg 3/6
00456 Uffenheim", Uffenheim,1,"3/6
00456",Germany
648,HERIN,1,6/23/1997,7/21/1997,7/1/1997,2,38.9,NULL,"Reisingallee 62
78550 Calau",Calau,4,"62
78550 ",Germany
649,KöST,6,6/25/1997,7/29/1997,7/12/1997,2,30.1,NULL,"Danuta-Aumann-Straße 5/7
36390 Neustadtner Waldnaab", Neustadtner Waldnaab,3,"5/7
36390",Germany
650,RENNE,7,6/26/1997,8/7/1997,6/29/1997,1,49.7,NULL,"Irmingard-Bien-Allee 12
08012 Stade",Stade,2,"12
08012 ",Germany
651,GORLI,8,6/26/1997,8/12/1997,7/10/1997,2,27.8,NULL,"Gloria-Rudolph-Weg 4
45515 Illertissen",llertissen,4,"4
45515 I",Germany
652,ROHT,8,6/26/1997,9/30/1997,7/20/1997,1,66,NULL,"Loosgasse 785
13281 Strausberg", Strausberg,1,"785
13281",Germany
653,FECHN,1,6/29/1997,9/26/1997,9/7/1997,1,69.4,NULL,"Wesackstr. 92
78547 Perleberg",Perleberg,4,"92
78547 ",Germany
654,STUMP,7,6/29/1997,8/28/1997,7/26/1997,2,36.8,NULL,"Bohlanderplatz 0
59730 Fürstenfeldbruck",ürstenfeldbruck,4,"0
59730 F",Germany
655,HüBE,2,6/29/1997,7/29/1997,7/18/1997,1,30.1,NULL,"Anneke-Roskoth-Platz 146
12653 Donaueschingen", Donaueschingen,1,"146
12653",Germany
